2012-10-24,139631800.0,139631800.0
2012-10-23,176786400.0,176786400.0
2012-10-22,136682700.0,136682700.0
2012-10-19,186021500.0,186021500.0
2012-10-18,119156100.0,119156100.0
2012-10-17,97259400.0,97259400.0
2012-10-16,137442900.0,137442900.0
2012-10-15,108125500.0,108125500.0
2012-10-12,115003700.0,115003700.0
2012-10-11,136520300.0,136520300.0
2012-10-10,127589000.0,127589000.0
2012-10-09,209649300.0,209649300.0
2012-10-08,159498500.0,159498500.0
2012-10-05,148501500.0,148501500.0
2012-10-04,92681400.0,92681400.0
2012-10-03,106070300.0,106070300.0
2012-10-02,156998100.0,156998100.0
2012-10-01,135898700.0,135898700.0
2012-09-28,133777700.0,133777700.0
2012-09-27,148522500.0,148522500.0
2012-09-26,144125800.0,144125800.0
2012-09-25,129697400.0,129697400.0
2012-09-24,159941600.0,159941600.0
2012-09-21,142897300.0,142897300.0
2012-09-20,84142100.0,84142100.0
2012-09-19,81718700.0,81718700.0
2012-09-18,93375800.0,93375800.0
2012-09-17,99507800.0,99507800.0
2012-09-14,150118500.0,150118500.0
2012-09-13,149590000.0,149590000.0
2012-09-12,178058300.0,178058300.0
2012-09-11,125995800.0,125995800.0
2012-09-10,121999500.0,121999500.0
2012-09-07,82416600.0,82416600.0
2012-09-06,97799100.0,97799100.0
2012-09-05,84093800.0,84093800.0
2012-09-04,91973000.0,91973000.0
2012-08-31,84580300.0,84580300.0
2012-08-30,75674900.0,75674900.0
2012-08-29,50701700.0,50701700.0
2012-08-28,66854200.0,66854200.0
2012-08-27,106752100.0,106752100.0
2012-08-24,109335100.0,109335100.0
2012-08-23,105032200.0,105032200.0
2012-08-22,141330700.0,141330700.0
2012-08-21,203179900.0,203179900.0
2012-08-20,153346200.0,153346200.0
2012-08-17,110690300.0,110690300.0
2012-08-16,63633500.0,63633500.0
2012-08-15,64335600.0,64335600.0
2012-08-14,85042300.0,85042300.0
2012-08-13,69708100.0,69708100.0
2012-08-10,48734700.0,48734700.0
2012-08-09,55410600.0,55410600.0
2012-08-08,61176500.0,61176500.0
2012-08-07,72611700.0,72611700.0
2012-08-06,75525800.0,75525800.0
2012-08-03,86230200.0,86230200.0
2012-08-02,83039600.0,83039600.0
2012-08-01,96125400.0,96125400.0
2012-07-31,115581900.0,115581900.0
2012-07-30,94785600.0,94785600.0
2012-07-27,100984100.0,100984100.0
2012-07-26,101658200.0,101658200.0
2012-07-25,219328200.0,219328200.0
2012-07-24,141283100.0,141283100.0
2012-07-23,121993900.0,121993900.0
2012-07-20,99367800.0,99367800.0
2012-07-19,109215400.0,109215400.0
2012-07-18,63175000.0,63175000.0
2012-07-17,73406200.0,73406200.0
2012-07-16,75315100.0,75315100.0
2012-07-13,77856800.0,77856800.0
2012-07-12,107010400.0,107010400.0
2012-07-11,117330500.0,117330500.0
2012-07-10,127989400.0,127989400.0
2012-07-09,94851400.0,94851400.0
2012-07-06,104732600.0,104732600.0
2012-07-05,121095800.0,121095800.0
2012-07-03,60428200.0,60428200.0
2012-07-02,100023000.0,100023000.0
2012-06-29,105375200.0,105375200.0
2012-06-28,70709100.0,70709100.0
2012-06-27,50749300.0,50749300.0
2012-06-26,69134100.0,69134100.0
